frame,x,y,IOIx,IOIy,xGhost,yGhost,frameRate,time,W = 1792,H = 1120,taps = 2,hiding = true
20877,328.40173,742.12256,356.0,-126.0,296.0,617.0,59.79362,351025.0,,,,
20878,328.68262,741.3289,356.0,-126.0,296.0,617.0,60.02822,351040.0,,,,
20879,328.9635,740.5353,356.0,-126.0,297.0,616.0,60.0806,351057.0,,,,
20880,329.2444,739.74164,356.0,-126.0,297.0,615.0,60.20581,351072.0,,,,
20881,329.52527,738.948,356.0,-126.0,297.0,615.0,60.041603,351090.0,,,,
20882,329.80615,738.15436,356.0,-126.0,297.0,614.0,59.82244,351108.0,,,,
20883,330.08704,737.3607,356.0,-126.0,297.0,613.0,59.95667,351124.0,,,,
20884,330.36792,736.5671,356.0,-126.0,297.0,613.0,60.05369,351140.0,,,,
20885,330.6488,735.77344,356.0,-126.0,297.0,612.0,60.067337,351157.0,,,,
20886,330.9297,734.9798,356.0,-126.0,297.0,611.0,59.686634,351176.0,,,,
20887,331.21057,734.18616,356.0,-126.0,297.0,611.0,60.063107,351190.0,,,,
20888,331.49146,733.3925,356.0,-126.0,298.0,610.0,59.66624,351210.0,,,,
20889,331.77234,732.5989,356.0,-126.0,298.0,609.0,59.861835,351225.0,,,,
20890,332.05322,731.80524,356.0,-126.0,298.0,609.0,60.078358,351240.0,,,,
20891,332.3341,731.0116,356.0,-126.0,298.0,608.0,60.107986,351257.0,,,,
20892,332.615,730.21796,356.0,-126.0,298.0,607.0,59.81322,351275.0,,,,
20893,332.89587,729.4243,356.0,-126.0,298.0,607.0,59.99481,351290.0,,,,
20894,333.17676,728.6307,356.0,-126.0,298.0,606.0,60.138508,351306.0,,,,
20895,333.45764,727.83704,356.0,-126.0,298.0,605.0,59.85049,351325.0,,,,
20896,333.73853,727.0434,356.0,-126.0,298.0,605.0,60.17268,351340.0,,,,
20897,334.0194,726.24976,356.0,-126.0,298.0,604.0,60.180496,351357.0,,,,
20898,334.3003,725.4561,356.0,-126.0,298.0,603.0,60.041565,351373.0,,,,
20899,334.58118,724.6625,356.0,-126.0,299.0,603.0,59.762085,351392.0,,,,
20900,334.86206,723.86884,356.0,-126.0,299.0,602.0,60.29586,351405.0,,,,
20901,335.14294,723.0752,356.0,-126.0,299.0,601.0,59.607685,351426.0,,,,
20902,335.42383,722.28156,356.0,-126.0,299.0,601.0,60.179688,351439.0,,,,
20903,335.7047,721.4879,356.0,-126.0,299.0,600.0,60.008713,351457.0,,,,
20904,335.9856,720.6943,356.0,-126.0,299.0,599.0,59.816833,351475.0,,,,
20905,336.26648,719.90063,356.0,-126.0,299.0,599.0,60.179386,351489.0,,,,
20906,336.54736,719.107,356.0,-126.0,299.0,598.0,60.10483,351506.0,,,,
20907,336.82825,718.31335,356.0,-126.0,299.0,597.0,60.039692,351524.0,,,,
20908,337.10913,717.5197,356.0,-126.0,299.0,597.0,60.158638,351539.0,,,,
20909,337.39,716.7261,356.0,-126.0,299.0,596.0,60.086864,351556.0,,,,
20910,337.6709,715.93243,356.0,-126.0,299.0,595.0,60.20581,351572.0,,,,
20911,337.95178,715.1388,356.0,-126.0,300.0,595.0,60.0438,351590.0,,,,
20912,338.23267,714.34515,356.0,-126.0,300.0,594.0,60.06897,351607.0,,,,
20913,338.51355,713.5515,356.0,-126.0,300.0,593.0,60.013153,351623.0,,,,
20914,338.79443,712.7579,356.0,-126.0,300.0,593.0,60.03176,351640.0,,,,
20915,339.07532,711.96423,356.0,-126.0,300.0,592.0,59.812847,351658.0,,,,
20916,339.3562,711.1706,356.0,-126.0,300.0,591.0,60.01971,351673.0,,,,
20917,339.6371,710.37695,356.0,-126.0,300.0,591.0,60.040375,351690.0,,,,
20918,339.91797,709.5833,356.0,-126.0,300.0,590.0,59.799877,351709.0,,,,
